"TIME","GEO","NRG_BAL","INDIC_NRG","Value","Flag and Footnotes"
"2016M02","Luxembourg","Imports","Average price - USD per barrel",":",""
"2016M02","Hungary","Imports","Volume - thousand barrels","3,392.28",""
"2016M02","Hungary","Imports","Average price - USD per barrel","28.93",""
"2016M02","Malta","Imports","Volume - thousand barrels",":",""
"2016M02","Malta","Imports","Average price - USD per barrel",":",""
"2016M02","Netherlands","Imports","Volume - thousand barrels","36,378.00",""
"2016M02","Netherlands","Imports","Average price - USD per barrel","30.61",""
"2016M02","Austria","Imports","Volume - thousand barrels","4,598.97",""
"2016M02","Austria","Imports","Average price - USD per barrel","33.22",""
"2016M02","Poland","Imports","Volume - thousand barrels","12,868.47",""
"2016M02","Poland","Imports","Average price - USD per barrel","28.86",""
"2016M02","Portugal","Imports","Volume - thousand barrels","7,273.02",""
"2016M02","Portugal","Imports","Average price - USD per barrel","30.42",""
"2016M02","Romania","Imports","Volume - thousand barrels","5,032.03",""
"2016M02","Romania","Imports","Average price - USD per barrel","32.28",""
"2016M02","Slovenia","Imports","Volume - thousand barrels",":",""
"2016M02","Slovenia","Imports","Average price - USD per barrel",":",""
"2016M02","Slovakia","Imports","Volume - thousand barrels","3,501.30",""
"2016M02","Slovakia","Imports","Average price - USD per barrel","29.97",""
"2016M02","Finland","Imports","Volume - thousand barrels","7,848.54",""
"2016M02","Finland","Imports","Average price - USD per barrel","31.77",""
"2016M02","Sweden","Imports","Volume - thousand barrels","9,953.00",""
"2016M02","Sweden","Imports","Average price - USD per barrel","30.38",""
"2016M02","Norway","Imports","Volume - thousand barrels",":",""
"2016M02","Norway","Imports","Average price - USD per barrel",":",""
"2016M02","United Kingdom","Imports","Volume - thousand barrels","16,606.44",""
"2016M02","United Kingdom","Imports","Average price - USD per barrel","32.13",""
"2016M02","Montenegro","Imports","Volume - thousand barrels",":",""
"2016M02","Montenegro","Imports","Average price - USD per barrel",":",""
"2016M02","Türkiye","Imports","Volume - thousand barrels",":",""
"2016M02","Türkiye","Imports","Average price - USD per barrel",":",""
"2016M02","Moldova","Imports","Volume - thousand barrels",":",""
"2016M02","Moldova","Imports","Average price - USD per barrel",":",""
"2016M03","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2016M03","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2016M03","Belgium","Imports","Volume - thousand barrels","18,770.47",""
"2016M03","Belgium","Imports","Average price - USD per barrel","37.73",""
"2016M03","Bulgaria","Imports","Volume - thousand barrels","1,366.94",""
"2016M03","Bulgaria","Imports","Average price - USD per barrel","37.85",""
"2016M03","Czechia","Imports","Volume - thousand barrels","0.00",""
"2016M03","Czechia","Imports","Average price - USD per barrel",":","z"
"2016M03","Denmark","Imports","Volume - thousand barrels","2,212.00",""
"2016M03","Denmark","Imports","Average price - USD per barrel","38.27",""
"2016M03","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","50,611.00",""
"2016M03","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","36.41",""
"2016M03","Estonia","Imports","Volume - thousand barrels",":",""
"2016M03","Estonia","Imports","Average price - USD per barrel",":",""
"2016M03","Ireland","Imports","Volume - thousand barrels","1,885.70",""
"2016M03","Ireland","Imports","Average price - USD per barrel","39.78",""
"2016M03","Greece","Imports","Volume - thousand barrels","13,810.00",""
"2016M03","Greece","Imports","Average price - USD per barrel","34.94",""
"2016M03","Spain","Imports","Volume - thousand barrels","41,804.13",""
"2016M03","Spain","Imports","Average price - USD per barrel","33.41",""
"2016M03","France","Imports","Volume - thousand barrels","33,807.30",""
"2016M03","France","Imports","Average price - USD per barrel","37.51",""
"2016M03","Croatia","Imports","Volume - thousand barrels",":",""
"2016M03","Croatia","Imports","Average price - USD per barrel",":",""
"2016M03","Italy","Imports","Volume - thousand barrels","33,425.62",""
"2016M03","Italy","Imports","Average price - USD per barrel","36.04",""
"2016M03","Cyprus","Imports","Volume - thousand barrels",":",""
"2016M03","Cyprus","Imports","Average price - USD per barrel",":",""
"2016M03","Latvia","Imports","Volume - thousand barrels",":",""
"2016M03","Latvia","Imports","Average price - USD per barrel",":",""
"2016M03","Lithuania","Imports","Volume - thousand barrels","5,040.70",""
"2016M03","Lithuania","Imports","Average price - USD per barrel","35.65",""
"2016M03","Luxembourg","Imports","Volume - thousand barrels",":",""
"2016M03","Luxembourg","Imports","Average price - USD per barrel",":",""
"2016M03","Hungary","Imports","Volume - thousand barrels","3,692.73",""
"2016M03","Hungary","Imports","Average price - USD per barrel","34.88",""
"2016M03","Malta","Imports","Volume - thousand barrels",":",""
"2016M03","Malta","Imports","Average price - USD per barrel",":",""
"2016M03","Netherlands","Imports","Volume - thousand barrels","36,316.00",""
"2016M03","Netherlands","Imports","Average price - USD per barrel","35.34",""
"2016M03","Austria","Imports","Volume - thousand barrels","4,965.70",""
"2016M03","Austria","Imports","Average price - USD per barrel","35.63",""
"2016M03","Poland","Imports","Volume - thousand barrels","12,166.92",""
"2016M03","Poland","Imports","Average price - USD per barrel","34.84",""
"2016M03","Portugal","Imports","Volume - thousand barrels","10,613.26",""
"2016M03","Portugal","Imports","Average price - USD per barrel","36.53",""
"2016M03","Romania","Imports","Volume - thousand barrels","4,446.58",""
"2016M03","Romania","Imports","Average price - USD per barrel","37.22",""
"2016M03","Slovenia","Imports","Volume - thousand barrels",":",""
"2016M03","Slovenia","Imports","Average price - USD per barrel",":",""
"2016M03","Slovakia","Imports","Volume - thousand barrels","3,034.83",""
"2016M03","Slovakia","Imports","Average price - USD per barrel","35.50",""
"2016M03","Finland","Imports","Volume - thousand barrels","7,075.67",""
"2016M03","Finland","Imports","Average price - USD per barrel","35.90",""
"2016M03","Sweden","Imports","Volume - thousand barrels","13,878.00",""
"2016M03","Sweden","Imports","Average price - USD per barrel","36.72",""
"2016M03","Norway","Imports","Volume - thousand barrels",":",""
"2016M03","Norway","Imports","Average price - USD per barrel",":",""
"2016M03","United Kingdom","Imports","Volume - thousand barrels","22,958.01",""
"2016M03","United Kingdom","Imports","Average price - USD per barrel","38.87",""
"2016M03","Montenegro","Imports","Volume - thousand barrels",":",""
"2016M03","Montenegro","Imports","Average price - USD per barrel",":",""
"2016M03","Türkiye","Imports","Volume - thousand barrels",":",""
"2016M03","Türkiye","Imports","Average price - USD per barrel",":",""
"2016M03","Moldova","Imports","Volume - thousand barrels",":",""
"2016M03","Moldova","Imports","Average price - USD per barrel",":",""
"2016M04","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2016M04","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2016M04","Belgium","Imports","Volume - thousand barrels","18,551.33",""
"2016M04","Belgium","Imports","Average price - USD per barrel","39.90",""
"2016M04","Bulgaria","Imports","Volume - thousand barrels","4,019.11",""
"2016M04","Bulgaria","Imports","Average price - USD per barrel","39.79",""
"2016M04","Czechia","Imports","Volume - thousand barrels","0.00",""
"2016M04","Czechia","Imports","Average price - USD per barrel",":","z"
"2016M04","Denmark","Imports","Volume - thousand barrels","1,707.00",""
"2016M04","Denmark","Imports","Average price - USD per barrel","42.68",""
"2016M04","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","43,443.00",""
"2016M04","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","39.63",""
"2016M04","Estonia","Imports","Volume - thousand barrels",":",""
"2016M04","Estonia","Imports","Average price - USD per barrel",":",""
"2016M04","Ireland","Imports","Volume - thousand barrels","1,912.46",""
"2016M04","Ireland","Imports","Average price - USD per barrel","41.82",""
"2016M04","Greece","Imports","Volume - thousand barrels","11,869.00",""
"2016M04","Greece","Imports","Average price - USD per barrel","40.81",""
"2016M04","Spain","Imports","Volume - thousand barrels","38,283.89",""
"2016M04","Spain","Imports","Average price - USD per barrel","37.83",""
"2016M04","France","Imports","Volume - thousand barrels","41,350.60",""
"2016M04","France","Imports","Average price - USD per barrel","40.48",""
"2016M04","Croatia","Imports","Volume - thousand barrels",":",""
"2016M04","Croatia","Imports","Average price - USD per barrel",":",""
"2016M04","Italy","Imports","Volume - thousand barrels","38,877.62",""
"2016M04","Italy","Imports","Average price - USD per barrel","38.53",""
"2016M04","Cyprus","Imports","Volume - thousand barrels",":",""
"2016M04","Cyprus","Imports","Average price - USD per barrel",":",""
"2016M04","Latvia","Imports","Volume - thousand barrels",":",""
"2016M04","Latvia","Imports","Average price - USD per barrel",":",""
"2016M04","Lithuania","Imports","Volume - thousand barrels","5,761.48",""
"2016M04","Lithuania","Imports","Average price - USD per barrel","35.77",""
"2016M04","Luxembourg","Imports","Volume - thousand barrels",":",""
"2016M04","Luxembourg","Imports","Average price - USD per barrel",":",""
"2016M04","Hungary","Imports","Volume - thousand barrels","4,265.49",""
"2016M04","Hungary","Imports","Average price - USD per barrel","37.82",""
"2016M04","Malta","Imports","Volume - thousand barrels",":",""
"2016M04","Malta","Imports","Average price - USD per barrel",":",""
"2016M04","Netherlands","Imports","Volume - thousand barrels","37,389.00",""
"2016M04","Netherlands","Imports","Average price - USD per barrel","38.84",""
"2016M04","Austria","Imports","Volume - thousand barrels","279.49",""
"2016M04","Austria","Imports","Average price - USD per barrel","39.76",""
"2016M04","Poland","Imports","Volume - thousand barrels","15,458.84",""
"2016M04","Poland","Imports","Average price - USD per barrel","37.64",""
"2016M04","Portugal","Imports","Volume - thousand barrels","9,730.31",""
"2016M04","Portugal","Imports","Average price - USD per barrel","39.84",""
"2016M04","Romania","Imports","Volume - thousand barrels","4,569.86",""
"2016M04","Romania","Imports","Average price - USD per barrel","40.40",""
"2016M04","Slovenia","Imports","Volume - thousand barrels",":",""
"2016M04","Slovenia","Imports","Average price - USD per barrel",":",""
"2016M04","Slovakia","Imports","Volume - thousand barrels","2,167.68",""
"2016M04","Slovakia","Imports","Average price - USD per barrel","39.26",""
"2016M04","Finland","Imports","Volume - thousand barrels","8,116.09",""
"2016M04","Finland","Imports","Average price - USD per barrel","39.64",""
"2016M04","Sweden","Imports","Volume - thousand barrels","9,592.00",""
"2016M04","Sweden","Imports","Average price - USD per barrel","38.55",""
"2016M04","Norway","Imports","Volume - thousand barrels",":",""
"2016M04","Norway","Imports","Average price - USD per barrel",":",""
"2016M04","United Kingdom","Imports","Volume - thousand barrels","24,039.55",""
"2016M04","United Kingdom","Imports","Average price - USD per barrel","41.51",""
"2016M04","Montenegro","Imports","Volume - thousand barrels",":",""
"2016M04","Montenegro","Imports","Average price - USD per barrel",":",""
"2016M04","Türkiye","Imports","Volume - thousand barrels",":",""
"2016M04","Türkiye","Imports","Average price - USD per barrel",":",""
"2016M04","Moldova","Imports","Volume - thousand barrels",":",""
"2016M04","Moldova","Imports","Average price - USD per barrel",":",""
"2016M05","European Union - 27 countries (from 2020)","Imports","Volume - thousand barrels",":",""
"2016M05","European Union - 27 countries (from 2020)","Imports","Average price - USD per barrel",":",""
"2016M05","Belgium","Imports","Volume - thousand barrels","19,729.12",""
"2016M05","Belgium","Imports","Average price - USD per barrel","44.98",""
"2016M05","Bulgaria","Imports","Volume - thousand barrels","4,047.92",""
"2016M05","Bulgaria","Imports","Average price - USD per barrel","45.74",""
"2016M05","Czechia","Imports","Volume - thousand barrels","0.00",""
"2016M05","Czechia","Imports","Average price - USD per barrel",":","z"
"2016M05","Denmark","Imports","Volume - thousand barrels","1,246.00",""
"2016M05","Denmark","Imports","Average price - USD per barrel","48.10",""
"2016M05","Germany (until 1990 former territory of the FRG)","Imports","Volume - thousand barrels","50,812.00",""
"2016M05","Germany (until 1990 former territory of the FRG)","Imports","Average price - USD per barrel","45.21",""
"2016M05","Estonia","Imports","Volume - thousand barrels",":",""
"2016M05","Estonia","Imports","Average price - USD per barrel",":",""
"2016M05","Ireland","Imports","Volume - thousand barrels","2,550.41",""
"2016M05","Ireland","Imports","Average price - USD per barrel","47.86",""
"2016M05","Greece","Imports","Volume - thousand barrels","13,925.00",""
"2016M05","Greece","Imports","Average price - USD per barrel","40.51",""
"2016M05","Spain","Imports","Volume - thousand barrels","33,220.14",""
